Experiment	Sweep	
Date	30.09.2022 14:45:33	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	FWD, plasmons, Vtip = -134. xyz default	

[DATA]
BB Back Bias (V)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
99.8000E+0	-134.000E+0	33.7477E-9	30.6600E+3	99.8000E+0	40.4794E-9
99.8500E+0	-134.000E+0	33.7172E-9	31.2067E+3	99.8500E+0	40.4465E-9
99.9000E+0	-134.000E+0	33.8835E-9	30.6967E+3	99.9000E+0	40.6452E-9
99.9500E+0	-134.000E+0	33.7450E-9	30.9333E+3	99.9500E+0	40.4789E-9
100.000E+0	-134.000E+0	33.7575E-9	30.3200E+3	100.000E+0	40.4889E-9
100.050E+0	-134.000E+0	33.7830E-9	30.3400E+3	100.050E+0	40.5263E-9
100.100E+0	-134.000E+0	33.9325E-9	29.7633E+3	100.100E+0	40.6934E-9
100.150E+0	-134.000E+0	33.9224E-9	31.0900E+3	100.150E+0	40.6864E-9
100.200E+0	-134.000E+0	33.8906E-9	28.3200E+3	100.200E+0	40.6425E-9
100.250E+0	-134.000E+0	33.9180E-9	28.6333E+3	100.250E+0	40.6781E-9
100.300E+0	-134.000E+0	33.8918E-9	30.6933E+3	100.300E+0	40.6518E-9
100.350E+0	-134.000E+0	33.8962E-9	31.4467E+3	100.350E+0	40.6575E-9
100.400E+0	-134.000E+0	33.9193E-9	29.8967E+3	100.400E+0	40.6872E-9
100.450E+0	-134.000E+0	33.8724E-9	30.8867E+3	100.450E+0	40.6224E-9
100.500E+0	-134.000E+0	33.8720E-9	28.8467E+3	100.500E+0	40.6270E-9
100.550E+0	-134.000E+0	33.9236E-9	30.3600E+3	100.550E+0	40.6876E-9
100.600E+0	-134.000E+0	33.8842E-9	28.7700E+3	100.600E+0	40.6420E-9
100.650E+0	-134.000E+0	33.8991E-9	28.9967E+3	100.650E+0	40.6576E-9
100.700E+0	-134.000E+0	33.8692E-9	29.6667E+3	100.700E+0	40.6204E-9
100.750E+0	-134.000E+0	33.9154E-9	28.4900E+3	100.750E+0	40.6767E-9
100.800E+0	-134.000E+0	33.9165E-9	30.5533E+3	100.800E+0	40.6770E-9
100.850E+0	-134.000E+0	33.9010E-9	29.0367E+3	100.850E+0	40.6638E-9
100.900E+0	-134.000E+0	33.9448E-9	26.0267E+3	100.900E+0	40.7115E-9
100.950E+0	-134.000E+0	33.9539E-9	27.5967E+3	100.950E+0	40.7215E-9
101.000E+0	-134.000E+0	33.9303E-9	28.3000E+3	101.000E+0	40.6916E-9
101.050E+0	-134.000E+0	33.9478E-9	28.1667E+3	101.050E+0	40.7149E-9
101.100E+0	-134.000E+0	33.9186E-9	28.0367E+3	101.100E+0	40.6802E-9
101.150E+0	-134.000E+0	33.9263E-9	28.1533E+3	101.150E+0	40.6915E-9
101.200E+0	-134.000E+0	33.9164E-9	25.6800E+3	101.200E+0	40.6795E-9
101.250E+0	-134.000E+0	33.9124E-9	26.9967E+3	101.250E+0	40.6734E-9
101.300E+0	-134.000E+0	33.9101E-9	26.2933E+3	101.300E+0	40.6774E-9
101.350E+0	-134.000E+0	33.9231E-9	25.5200E+3	101.350E+0	40.6884E-9
101.400E+0	-134.000E+0	33.9240E-9	25.8867E+3	101.400E+0	40.6878E-9
101.450E+0	-134.000E+0	33.9496E-9	26.7733E+3	101.450E+0	40.7162E-9
101.500E+0	-134.000E+0	33.9227E-9	26.7500E+3	101.500E+0	40.6885E-9
101.550E+0	-134.000E+0	33.9038E-9	26.4367E+3	101.550E+0	40.6608E-9
101.600E+0	-134.000E+0	33.9147E-9	24.7667E+3	101.600E+0	40.6782E-9
101.650E+0	-134.000E+0	33.8874E-9	25.8033E+3	101.650E+0	40.6457E-9
101.700E+0	-134.000E+0	33.9343E-9	25.0600E+3	101.700E+0	40.6990E-9
101.750E+0	-134.000E+0	33.9325E-9	25.1567E+3	101.750E+0	40.6997E-9
101.800E+0	-134.000E+0	33.9470E-9	24.7133E+3	101.800E+0	40.7148E-9
101.850E+0	-134.000E+0	33.9432E-9	24.3800E+3	101.850E+0	40.7107E-9
101.900E+0	-134.000E+0	33.9320E-9	26.7600E+3	101.900E+0	40.6936E-9
101.950E+0	-134.000E+0	33.9103E-9	24.6833E+3	101.950E+0	40.6704E-9
102.000E+0	-134.000E+0	33.8731E-9	24.2567E+3	102.000E+0	40.6228E-9
102.050E+0	-134.000E+0	33.9119E-9	25.1367E+3	102.050E+0	40.6715E-9
102.100E+0	-134.000E+0	33.8011E-9	23.6367E+3	102.100E+0	40.5369E-9
102.150E+0	-134.000E+0	33.9044E-9	22.2033E+3	102.150E+0	40.6599E-9
102.200E+0	-134.000E+0	33.9168E-9	23.0600E+3	102.200E+0	40.6742E-9
102.250E+0	-134.000E+0	33.9009E-9	22.5600E+3	102.250E+0	40.6576E-9
102.300E+0	-134.000E+0	33.9266E-9	23.5233E+3	102.300E+0	40.6874E-9
102.350E+0	-134.000E+0	33.9172E-9	24.9167E+3	102.350E+0	40.6736E-9
102.400E+0	-134.000E+0	33.8722E-9	23.3533E+3	102.400E+0	40.6222E-9
102.450E+0	-134.000E+0	33.9247E-9	22.8133E+3	102.450E+0	40.6837E-9
102.500E+0	-134.000E+0	33.9312E-9	24.7133E+3	102.500E+0	40.6943E-9
102.550E+0	-134.000E+0	33.7326E-9	22.7600E+3	102.550E+0	40.4547E-9
102.600E+0	-134.000E+0	33.7795E-9	21.9133E+3	102.600E+0	40.5124E-9
102.650E+0	-134.000E+0	33.7626E-9	21.6367E+3	102.650E+0	40.4923E-9
102.700E+0	-134.000E+0	33.8555E-9	23.3067E+3	102.700E+0	40.6063E-9
102.750E+0	-134.000E+0	33.7474E-9	21.8700E+3	102.750E+0	40.4763E-9
102.800E+0	-134.000E+0	33.7355E-9	22.7433E+3	102.800E+0	40.4617E-9
102.850E+0	-134.000E+0	33.7329E-9	20.6867E+3	102.850E+0	40.4573E-9
102.900E+0	-134.000E+0	33.7433E-9	22.5200E+3	102.900E+0	40.4697E-9
102.950E+0	-134.000E+0	33.7419E-9	22.1100E+3	102.950E+0	40.4726E-9
103.000E+0	-134.000E+0	33.7377E-9	18.5967E+3	103.000E+0	40.4664E-9
103.050E+0	-134.000E+0	33.8623E-9	21.0067E+3	103.050E+0	40.6123E-9
103.100E+0	-134.000E+0	33.8726E-9	20.9867E+3	103.100E+0	40.6238E-9
103.150E+0	-134.000E+0	33.8738E-9	20.6800E+3	103.150E+0	40.6286E-9
103.200E+0	-134.000E+0	33.8413E-9	22.1533E+3	103.200E+0	40.5837E-9
103.250E+0	-134.000E+0	33.8133E-9	19.2833E+3	103.250E+0	40.5549E-9
103.300E+0	-134.000E+0	33.7306E-9	20.5800E+3	103.300E+0	40.4536E-9
103.350E+0	-134.000E+0	33.8804E-9	20.2233E+3	103.350E+0	40.6315E-9
103.400E+0	-134.000E+0	33.8602E-9	21.2533E+3	103.400E+0	40.6105E-9
103.450E+0	-134.000E+0	33.7159E-9	17.9800E+3	103.450E+0	40.4413E-9
103.500E+0	-134.000E+0	33.7638E-9	20.6267E+3	103.500E+0	40.4991E-9
103.550E+0	-134.000E+0	33.7651E-9	17.7900E+3	103.550E+0	40.4959E-9
103.600E+0	-134.000E+0	33.7723E-9	18.2667E+3	103.600E+0	40.5022E-9
103.650E+0	-134.000E+0	33.8564E-9	18.9867E+3	103.650E+0	40.6053E-9
103.700E+0	-134.000E+0	33.8429E-9	19.7133E+3	103.700E+0	40.5888E-9
103.750E+0	-134.000E+0	33.8999E-9	17.9133E+3	103.750E+0	40.6576E-9
103.800E+0	-134.000E+0	33.8000E-9	19.1567E+3	103.800E+0	40.5436E-9
103.850E+0	-134.000E+0	33.8975E-9	19.0133E+3	103.850E+0	40.6570E-9
103.900E+0	-134.000E+0	33.8714E-9	20.1633E+3	103.900E+0	40.6236E-9
103.950E+0	-134.000E+0	33.9106E-9	18.0700E+3	103.950E+0	40.6674E-9
104.000E+0	-134.000E+0	33.7737E-9	19.1200E+3	104.000E+0	40.5092E-9
104.050E+0	-134.000E+0	33.7530E-9	18.2367E+3	104.050E+0	40.4815E-9
104.100E+0	-134.000E+0	33.7865E-9	17.1867E+3	104.100E+0	40.5256E-9
104.150E+0	-134.000E+0	33.7573E-9	17.0933E+3	104.150E+0	40.4899E-9
104.200E+0	-134.000E+0	33.7957E-9	17.8067E+3	104.200E+0	40.5320E-9
104.250E+0	-134.000E+0	33.7998E-9	17.4567E+3	104.250E+0	40.5399E-9
104.300E+0	-134.000E+0	33.8294E-9	18.5367E+3	104.300E+0	40.5772E-9
104.350E+0	-134.000E+0	33.9436E-9	18.0300E+3	104.350E+0	40.7101E-9
104.400E+0	-134.000E+0	33.9294E-9	17.3200E+3	104.400E+0	40.6915E-9
104.450E+0	-134.000E+0	33.9019E-9	16.4167E+3	104.450E+0	40.6638E-9
104.500E+0	-134.000E+0	33.7712E-9	17.1800E+3	104.500E+0	40.5069E-9
104.550E+0	-134.000E+0	33.9072E-9	16.9567E+3	104.550E+0	40.6704E-9
104.600E+0	-134.000E+0	33.8059E-9	17.5233E+3	104.600E+0	40.5464E-9
104.650E+0	-134.000E+0	33.9022E-9	15.2200E+3	104.650E+0	40.6654E-9
104.700E+0	-134.000E+0	33.9092E-9	17.0000E+3	104.700E+0	40.6699E-9
104.750E+0	-134.000E+0	33.9216E-9	16.7500E+3	104.750E+0	40.6847E-9
104.800E+0	-134.000E+0	33.8978E-9	17.5400E+3	104.800E+0	40.6535E-9
104.850E+0	-134.000E+0	33.8962E-9	15.6900E+3	104.850E+0	40.6589E-9
104.900E+0	-134.000E+0	33.9239E-9	16.0567E+3	104.900E+0	40.6850E-9
104.950E+0	-134.000E+0	33.9125E-9	15.9900E+3	104.950E+0	40.6730E-9
105.000E+0	-134.000E+0	33.8991E-9	15.3533E+3	105.000E+0	40.6570E-9
105.050E+0	-134.000E+0	33.9310E-9	15.8567E+3	105.050E+0	40.6940E-9
105.100E+0	-134.000E+0	33.7929E-9	15.3300E+3	105.100E+0	40.5299E-9
105.150E+0	-134.000E+0	33.9035E-9	14.8833E+3	105.150E+0	40.6623E-9
105.200E+0	-134.000E+0	33.8884E-9	15.1000E+3	105.200E+0	40.6424E-9
105.250E+0	-134.000E+0	33.9239E-9	14.9733E+3	105.250E+0	40.6802E-9
105.300E+0	-134.000E+0	33.8500E-9	15.1700E+3	105.300E+0	40.5946E-9
105.350E+0	-134.000E+0	33.9351E-9	14.6933E+3	105.350E+0	40.7001E-9
105.400E+0	-134.000E+0	33.9299E-9	16.6267E+3	105.400E+0	40.6939E-9
105.450E+0	-134.000E+0	33.9155E-9	14.6267E+3	105.450E+0	40.6728E-9
105.500E+0	-134.000E+0	33.9044E-9	14.1867E+3	105.500E+0	40.6624E-9
105.550E+0	-134.000E+0	33.9201E-9	15.2833E+3	105.550E+0	40.6792E-9
105.600E+0	-134.000E+0	33.8622E-9	14.9133E+3	105.600E+0	40.6085E-9
105.650E+0	-134.000E+0	33.8545E-9	13.8600E+3	105.650E+0	40.5995E-9
105.700E+0	-134.000E+0	33.8794E-9	15.2600E+3	105.700E+0	40.6273E-9
105.750E+0	-134.000E+0	33.8104E-9	14.3200E+3	105.750E+0	40.5503E-9
105.800E+0	-134.000E+0	33.9174E-9	14.6467E+3	105.800E+0	40.6806E-9
105.850E+0	-134.000E+0	33.9607E-9	12.3033E+3	105.850E+0	40.7277E-9
105.900E+0	-134.000E+0	33.9561E-9	12.9733E+3	105.900E+0	40.7192E-9
105.950E+0	-134.000E+0	33.9773E-9	13.8033E+3	105.950E+0	40.7398E-9
106.000E+0	-134.000E+0	33.9122E-9	13.4633E+3	106.000E+0	40.6693E-9
106.050E+0	-134.000E+0	33.9564E-9	14.3967E+3	106.050E+0	40.7238E-9
106.100E+0	-134.000E+0	33.9551E-9	14.4067E+3	106.100E+0	40.7192E-9
106.150E+0	-134.000E+0	33.8944E-9	15.2133E+3	106.150E+0	40.6505E-9
106.200E+0	-134.000E+0	33.8922E-9	13.6000E+3	106.200E+0	40.6508E-9
106.250E+0	-134.000E+0	33.8694E-9	13.8033E+3	106.250E+0	40.6189E-9
106.300E+0	-134.000E+0	33.8661E-9	12.9233E+3	106.300E+0	40.6135E-9
106.350E+0	-134.000E+0	33.8349E-9	12.5267E+3	106.350E+0	40.5811E-9
106.400E+0	-134.000E+0	33.7187E-9	11.7333E+3	106.400E+0	40.4422E-9
106.450E+0	-134.000E+0	33.7820E-9	13.1100E+3	106.450E+0	40.5190E-9
106.500E+0	-134.000E+0	33.8654E-9	13.5233E+3	106.500E+0	40.6190E-9
106.550E+0	-134.000E+0	33.8047E-9	13.4900E+3	106.550E+0	40.5469E-9
106.600E+0	-134.000E+0	33.8487E-9	13.8467E+3	106.600E+0	40.5960E-9
106.650E+0	-134.000E+0	33.8883E-9	12.4400E+3	106.650E+0	40.6394E-9
106.700E+0	-134.000E+0	33.8614E-9	12.4300E+3	106.700E+0	40.6137E-9
106.750E+0	-134.000E+0	33.8949E-9	12.5900E+3	106.750E+0	40.6516E-9
106.800E+0	-134.000E+0	33.8382E-9	12.4400E+3	106.800E+0	40.5846E-9
106.850E+0	-134.000E+0	33.9005E-9	11.9700E+3	106.850E+0	40.6543E-9
106.900E+0	-134.000E+0	33.8716E-9	11.3633E+3	106.900E+0	40.6270E-9
106.950E+0	-134.000E+0	33.8854E-9	13.1933E+3	106.950E+0	40.6384E-9
107.000E+0	-134.000E+0	33.7956E-9	11.2933E+3	107.000E+0	40.5299E-9
107.050E+0	-134.000E+0	33.8997E-9	11.7233E+3	107.050E+0	40.6566E-9
107.100E+0	-134.000E+0	33.8816E-9	12.1933E+3	107.100E+0	40.6376E-9
107.150E+0	-134.000E+0	33.7212E-9	11.0200E+3	107.150E+0	40.4448E-9
107.200E+0	-134.000E+0	33.8464E-9	11.2700E+3	107.200E+0	40.5912E-9
107.250E+0	-134.000E+0	33.7459E-9	13.0400E+3	107.250E+0	40.4759E-9
107.300E+0	-134.000E+0	33.7304E-9	11.4067E+3	107.300E+0	40.4576E-9
107.350E+0	-134.000E+0	33.7149E-9	12.2633E+3	107.350E+0	40.4367E-9
107.400E+0	-134.000E+0	33.6917E-9	11.9000E+3	107.400E+0	40.4113E-9
107.450E+0	-134.000E+0	33.8260E-9	10.7433E+3	107.450E+0	40.5734E-9
107.500E+0	-134.000E+0	33.7059E-9	10.8933E+3	107.500E+0	40.4242E-9
107.550E+0	-134.000E+0	33.8282E-9	12.1000E+3	107.550E+0	40.5747E-9
107.600E+0	-134.000E+0	33.8418E-9	10.2533E+3	107.600E+0	40.5921E-9
107.650E+0	-134.000E+0	33.8555E-9	11.5400E+3	107.650E+0	40.6050E-9
107.700E+0	-134.000E+0	33.7384E-9	10.4600E+3	107.700E+0	40.4630E-9
107.750E+0	-134.000E+0	33.8432E-9	9.36333E+3	107.750E+0	40.5898E-9
107.800E+0	-134.000E+0	33.8572E-9	11.7100E+3	107.800E+0	40.6082E-9
107.850E+0	-134.000E+0	33.8299E-9	11.2900E+3	107.850E+0	40.5771E-9
107.900E+0	-134.000E+0	33.8332E-9	10.3400E+3	107.900E+0	40.5781E-9
107.950E+0	-134.000E+0	33.8328E-9	11.1933E+3	107.950E+0	40.5785E-9
108.000E+0	-134.000E+0	33.8252E-9	12.0100E+3	108.000E+0	40.5709E-9
108.050E+0	-134.000E+0	33.7183E-9	10.3000E+3	108.050E+0	40.4430E-9
108.100E+0	-134.000E+0	33.7369E-9	11.0233E+3	108.100E+0	40.4655E-9
108.150E+0	-134.000E+0	33.8365E-9	11.3133E+3	108.150E+0	40.5843E-9
108.200E+0	-134.000E+0	33.8166E-9	10.1033E+3	108.200E+0	40.5612E-9
108.250E+0	-134.000E+0	33.8226E-9	10.5833E+3	108.250E+0	40.5587E-9
108.300E+0	-134.000E+0	33.7525E-9	11.1533E+3	108.300E+0	40.4834E-9
108.350E+0	-134.000E+0	33.9031E-9	10.8367E+3	108.350E+0	40.6603E-9
108.400E+0	-134.000E+0	33.9803E-9	10.5567E+3	108.400E+0	40.7528E-9
108.450E+0	-134.000E+0	33.8967E-9	9.42000E+3	108.450E+0	40.6608E-9
108.500E+0	-134.000E+0	33.8908E-9	10.8367E+3	108.500E+0	40.6444E-9
108.550E+0	-134.000E+0	33.9930E-9	9.83667E+3	108.550E+0	40.7650E-9
108.600E+0	-134.000E+0	33.9006E-9	10.1000E+3	108.600E+0	40.6581E-9
108.650E+0	-134.000E+0	33.8577E-9	9.82667E+3	108.650E+0	40.6095E-9
108.700E+0	-134.000E+0	33.9999E-9	10.2200E+3	108.700E+0	40.7791E-9
108.750E+0	-134.000E+0	33.9057E-9	10.0033E+3	108.750E+0	40.6648E-9
108.800E+0	-134.000E+0	33.9885E-9	9.85333E+3	108.800E+0	40.7647E-9
108.850E+0	-134.000E+0	33.8729E-9	10.9100E+3	108.850E+0	40.6277E-9
108.900E+0	-134.000E+0	33.9634E-9	10.4167E+3	108.900E+0	40.7348E-9
108.950E+0	-134.000E+0	33.8656E-9	9.44667E+3	108.950E+0	40.6205E-9
109.000E+0	-134.000E+0	33.8696E-9	10.5900E+3	109.000E+0	40.6252E-9
109.050E+0	-134.000E+0	33.8810E-9	9.96333E+3	109.050E+0	40.6357E-9
109.100E+0	-134.000E+0	33.8760E-9	11.6167E+3	109.100E+0	40.6344E-9
109.150E+0	-134.000E+0	33.8901E-9	9.28000E+3	109.150E+0	40.6494E-9
109.200E+0	-134.000E+0	33.8592E-9	10.1067E+3	109.200E+0	40.6121E-9
109.250E+0	-134.000E+0	33.7506E-9	9.88667E+3	109.250E+0	40.4824E-9
109.300E+0	-134.000E+0	33.7574E-9	9.54667E+3	109.300E+0	40.4929E-9
109.350E+0	-134.000E+0	33.9080E-9	10.3933E+3	109.350E+0	40.6693E-9
109.400E+0	-134.000E+0	33.9347E-9	9.74667E+3	109.400E+0	40.7014E-9
109.450E+0	-134.000E+0	33.9636E-9	10.0967E+3	109.450E+0	40.7336E-9
109.500E+0	-134.000E+0	33.9931E-9	10.3267E+3	109.500E+0	40.7709E-9
109.550E+0	-134.000E+0	33.9728E-9	10.0867E+3	109.550E+0	40.7447E-9
109.600E+0	-134.000E+0	33.9717E-9	10.1467E+3	109.600E+0	40.7433E-9
109.650E+0	-134.000E+0	33.9581E-9	9.65000E+3	109.650E+0	40.7227E-9
109.700E+0	-134.000E+0	33.9460E-9	9.30333E+3	109.700E+0	40.7149E-9
109.750E+0	-134.000E+0	33.9583E-9	10.2467E+3	109.750E+0	40.7264E-9
109.800E+0	-134.000E+0	33.9906E-9	8.79000E+3	109.800E+0	40.7637E-9
109.850E+0	-134.000E+0	33.8067E-9	11.0900E+3	109.850E+0	40.5477E-9
109.900E+0	-134.000E+0	33.9530E-9	9.24000E+3	109.900E+0	40.7232E-9
109.950E+0	-134.000E+0	33.9516E-9	10.2533E+3	109.950E+0	40.7169E-9
110.000E+0	-134.000E+0	33.9623E-9	9.92333E+3	110.000E+0	40.7321E-9
110.050E+0	-134.000E+0	33.9743E-9	11.4967E+3	110.050E+0	40.7419E-9
110.100E+0	-134.000E+0	33.9672E-9	9.46333E+3	110.100E+0	40.7355E-9
110.150E+0	-134.000E+0	33.9416E-9	9.29333E+3	110.150E+0	40.7021E-9
110.200E+0	-134.000E+0	33.9387E-9	9.68000E+3	110.200E+0	40.6990E-9
110.250E+0	-134.000E+0	33.9588E-9	10.4433E+3	110.250E+0	40.7270E-9
110.300E+0	-134.000E+0	33.9812E-9	9.34333E+3	110.300E+0	40.7531E-9
110.350E+0	-134.000E+0	33.9404E-9	10.7367E+3	110.350E+0	40.7057E-9
110.400E+0	-134.000E+0	33.8878E-9	9.51000E+3	110.400E+0	40.6466E-9
110.450E+0	-134.000E+0	33.9480E-9	11.1100E+3	110.450E+0	40.7140E-9
110.500E+0	-134.000E+0	33.9192E-9	9.42333E+3	110.500E+0	40.6769E-9
110.550E+0	-134.000E+0	33.9873E-9	9.31333E+3	110.550E+0	40.7593E-9
110.600E+0	-134.000E+0	33.9893E-9	10.3367E+3	110.600E+0	40.7620E-9
110.650E+0	-134.000E+0	33.9433E-9	9.69333E+3	110.650E+0	40.7069E-9
110.700E+0	-134.000E+0	33.9617E-9	10.7567E+3	110.700E+0	40.7285E-9
110.750E+0	-134.000E+0	33.9432E-9	10.0300E+3	110.750E+0	40.7042E-9
110.800E+0	-134.000E+0	33.9569E-9	10.5100E+3	110.800E+0	40.7191E-9
110.850E+0	-134.000E+0	33.9680E-9	10.5567E+3	110.850E+0	40.7367E-9
110.900E+0	-134.000E+0	33.9628E-9	10.2633E+3	110.900E+0	40.7239E-9
110.950E+0	-134.000E+0	33.9445E-9	10.3667E+3	110.950E+0	40.7061E-9
111.000E+0	-134.000E+0	33.9608E-9	10.3900E+3	111.000E+0	40.7223E-9
111.050E+0	-134.000E+0	33.9593E-9	11.1933E+3	111.050E+0	40.7240E-9
111.100E+0	-134.000E+0	33.9695E-9	10.1233E+3	111.100E+0	40.7357E-9
111.150E+0	-134.000E+0	33.9639E-9	9.98333E+3	111.150E+0	40.7350E-9
111.200E+0	-134.000E+0	33.9377E-9	9.80667E+3	111.200E+0	40.6984E-9
111.250E+0	-134.000E+0	33.9464E-9	10.3367E+3	111.250E+0	40.7102E-9
111.300E+0	-134.000E+0	33.9254E-9	10.5800E+3	111.300E+0	40.6821E-9
111.350E+0	-134.000E+0	33.9198E-9	10.3233E+3	111.350E+0	40.6754E-9
111.400E+0	-134.000E+0	33.8973E-9	10.1600E+3	111.400E+0	40.6541E-9
111.450E+0	-134.000E+0	33.8634E-9	9.99333E+3	111.450E+0	40.6191E-9
111.500E+0	-134.000E+0	33.8574E-9	9.67667E+3	111.500E+0	40.6009E-9
111.550E+0	-134.000E+0	33.8838E-9	9.54000E+3	111.550E+0	40.6347E-9
111.600E+0	-134.000E+0	33.9050E-9	9.49333E+3	111.600E+0	40.6626E-9
111.650E+0	-134.000E+0	33.8871E-9	9.11333E+3	111.650E+0	40.6433E-9
111.700E+0	-134.000E+0	33.8661E-9	11.2267E+3	111.700E+0	40.6150E-9
111.750E+0	-134.000E+0	33.8943E-9	9.91667E+3	111.750E+0	40.6527E-9
111.800E+0	-134.000E+0	33.9276E-9	11.4167E+3	111.800E+0	40.6871E-9
111.850E+0	-134.000E+0	33.9746E-9	10.1300E+3	111.850E+0	40.7475E-9
111.900E+0	-134.000E+0	33.9505E-9	10.4133E+3	111.900E+0	40.7176E-9
111.950E+0	-134.000E+0	33.9736E-9	10.4800E+3	111.950E+0	40.7467E-9
112.000E+0	-134.000E+0	33.9705E-9	10.6267E+3	112.000E+0	40.7361E-9
112.050E+0	-134.000E+0	33.9780E-9	12.0800E+3	112.050E+0	40.7531E-9
112.100E+0	-134.000E+0	33.9679E-9	10.4567E+3	112.100E+0	40.7402E-9
112.150E+0	-134.000E+0	33.9819E-9	10.7700E+3	112.150E+0	40.7532E-9
112.200E+0	-134.000E+0	33.9712E-9	11.2433E+3	112.200E+0	40.7448E-9
112.250E+0	-134.000E+0	33.9592E-9	11.4600E+3	112.250E+0	40.7284E-9
112.300E+0	-134.000E+0	33.9571E-9	11.5367E+3	112.300E+0	40.7223E-9
112.350E+0	-134.000E+0	33.9415E-9	11.3300E+3	112.350E+0	40.7060E-9
112.400E+0	-134.000E+0	33.9183E-9	11.5767E+3	112.400E+0	40.6798E-9
112.450E+0	-134.000E+0	33.8591E-9	11.2700E+3	112.450E+0	40.6064E-9
112.500E+0	-134.000E+0	33.9181E-9	11.0067E+3	112.500E+0	40.6792E-9
112.550E+0	-134.000E+0	33.9616E-9	11.6533E+3	112.550E+0	40.7293E-9
112.600E+0	-134.000E+0	33.9246E-9	11.5400E+3	112.600E+0	40.6864E-9
112.650E+0	-134.000E+0	33.9315E-9	11.6733E+3	112.650E+0	40.6981E-9
112.700E+0	-134.000E+0	33.9586E-9	12.1133E+3	112.700E+0	40.7255E-9
112.750E+0	-134.000E+0	33.9471E-9	11.9933E+3	112.750E+0	40.7084E-9
112.800E+0	-134.000E+0	33.9613E-9	11.6467E+3	112.800E+0	40.7295E-9
112.850E+0	-134.000E+0	33.9346E-9	12.1400E+3	112.850E+0	40.6920E-9
112.900E+0	-134.000E+0	33.9040E-9	12.6233E+3	112.900E+0	40.6592E-9
112.950E+0	-134.000E+0	33.9476E-9	10.8733E+3	112.950E+0	40.7118E-9
113.000E+0	-134.000E+0	33.9650E-9	10.9900E+3	113.000E+0	40.7299E-9
113.050E+0	-134.000E+0	33.8770E-9	12.7200E+3	113.050E+0	40.6308E-9
113.100E+0	-134.000E+0	33.9792E-9	11.8733E+3	113.100E+0	40.7433E-9
113.150E+0	-134.000E+0	33.9758E-9	11.6033E+3	113.150E+0	40.7481E-9
113.200E+0	-134.000E+0	33.9686E-9	12.7067E+3	113.200E+0	40.7359E-9
113.250E+0	-134.000E+0	33.9682E-9	12.0500E+3	113.250E+0	40.7360E-9
113.300E+0	-134.000E+0	33.9612E-9	12.2700E+3	113.300E+0	40.7276E-9
113.350E+0	-134.000E+0	33.9149E-9	12.5067E+3	113.350E+0	40.6751E-9
113.400E+0	-134.000E+0	33.9735E-9	13.0300E+3	113.400E+0	40.7453E-9
113.450E+0	-134.000E+0	33.9731E-9	12.5133E+3	113.450E+0	40.7407E-9
113.500E+0	-134.000E+0	33.8944E-9	13.4533E+3	113.500E+0	40.6491E-9
113.550E+0	-134.000E+0	33.8878E-9	12.7967E+3	113.550E+0	40.6409E-9
113.600E+0	-134.000E+0	33.9134E-9	12.8767E+3	113.600E+0	40.6736E-9
113.650E+0	-134.000E+0	33.9238E-9	13.4433E+3	113.650E+0	40.6805E-9
113.700E+0	-134.000E+0	33.8560E-9	14.0000E+3	113.700E+0	40.6012E-9
113.750E+0	-134.000E+0	33.8488E-9	13.7833E+3	113.750E+0	40.5944E-9
113.800E+0	-134.000E+0	33.8189E-9	13.2633E+3	113.800E+0	40.5607E-9
113.850E+0	-134.000E+0	33.9111E-9	14.1067E+3	113.850E+0	40.6698E-9
113.900E+0	-134.000E+0	33.8984E-9	13.9833E+3	113.900E+0	40.6479E-9
113.950E+0	-134.000E+0	33.9193E-9	13.5433E+3	113.950E+0	40.6802E-9
114.000E+0	-134.000E+0	33.9031E-9	13.4733E+3	114.000E+0	40.6586E-9
114.050E+0	-134.000E+0	33.8958E-9	13.9433E+3	114.050E+0	40.6493E-9
114.100E+0	-134.000E+0	33.8881E-9	14.4233E+3	114.100E+0	40.6410E-9
114.150E+0	-134.000E+0	33.8782E-9	16.0067E+3	114.150E+0	40.6277E-9
114.200E+0	-134.000E+0	33.8647E-9	14.1167E+3	114.200E+0	40.6122E-9
114.250E+0	-134.000E+0	33.8668E-9	14.8367E+3	114.250E+0	40.6171E-9
114.300E+0	-134.000E+0	33.8114E-9	15.0633E+3	114.300E+0	40.5516E-9
114.350E+0	-134.000E+0	33.8937E-9	16.4467E+3	114.350E+0	40.6466E-9
114.400E+0	-134.000E+0	33.7451E-9	16.4467E+3	114.400E+0	40.4719E-9
114.450E+0	-134.000E+0	33.8412E-9	16.9667E+3	114.450E+0	40.5872E-9
114.500E+0	-134.000E+0	33.8298E-9	16.8267E+3	114.500E+0	40.5694E-9
114.550E+0	-134.000E+0	33.7444E-9	16.0333E+3	114.550E+0	40.4710E-9
114.600E+0	-134.000E+0	33.7417E-9	17.3967E+3	114.600E+0	40.4652E-9
114.650E+0	-134.000E+0	33.7020E-9	18.9533E+3	114.650E+0	40.4215E-9
114.700E+0	-134.000E+0	33.8142E-9	17.4933E+3	114.700E+0	40.5531E-9
114.750E+0	-134.000E+0	33.8417E-9	19.2567E+3	114.750E+0	40.5837E-9
