Experiment	Sweep	
Date	30.09.2022 14:35:03	
User		
X (m)	0.000000E+0	
Y (m)	0.000000E+0	
Comment01	BWD, plasmons, Vtip = -132. xyz default	

[DATA]
BB Back Bias (V)	Bias (V)	Current (A)	BBX (Hz)	BB Back Bias (V)	Tip Current (A)
113.850E+0	-132.000E+0	24.7823E-9	17.5100E+3	113.850E+0	29.7974E-9
113.800E+0	-132.000E+0	24.6009E-9	16.3400E+3	113.800E+0	29.5718E-9
113.750E+0	-132.000E+0	24.6830E-9	16.9767E+3	113.750E+0	29.6780E-9
113.700E+0	-132.000E+0	24.7955E-9	16.4000E+3	113.700E+0	29.8120E-9
113.650E+0	-132.000E+0	24.8230E-9	15.8433E+3	113.650E+0	29.8443E-9
113.600E+0	-132.000E+0	24.7550E-9	16.5333E+3	113.600E+0	29.7665E-9
113.550E+0	-132.000E+0	24.7307E-9	15.0733E+3	113.550E+0	29.7344E-9
113.500E+0	-132.000E+0	24.8125E-9	16.9733E+3	113.500E+0	29.8353E-9
113.450E+0	-132.000E+0	24.7398E-9	14.6767E+3	113.450E+0	29.7469E-9
113.400E+0	-132.000E+0	24.7089E-9	13.9167E+3	113.400E+0	29.7102E-9
113.350E+0	-132.000E+0	24.6304E-9	15.8133E+3	113.350E+0	29.6183E-9
113.300E+0	-132.000E+0	24.7346E-9	14.6500E+3	113.300E+0	29.7409E-9
113.250E+0	-132.000E+0	24.8134E-9	15.1267E+3	113.250E+0	29.8390E-9
113.200E+0	-132.000E+0	24.7843E-9	14.1733E+3	113.200E+0	29.8001E-9
113.150E+0	-132.000E+0	24.6491E-9	14.5467E+3	113.150E+0	29.6370E-9
113.100E+0	-132.000E+0	24.6299E-9	13.3400E+3	113.100E+0	29.6133E-9
113.050E+0	-132.000E+0	24.6621E-9	13.8333E+3	113.050E+0	29.6501E-9
113.000E+0	-132.000E+0	24.8193E-9	13.6800E+3	113.000E+0	29.8429E-9
112.950E+0	-132.000E+0	24.7832E-9	13.3900E+3	112.950E+0	29.7997E-9
112.900E+0	-132.000E+0	24.7189E-9	11.3000E+3	112.900E+0	29.7215E-9
112.850E+0	-132.000E+0	24.7644E-9	12.6767E+3	112.850E+0	29.7778E-9
112.800E+0	-132.000E+0	24.7218E-9	11.9100E+3	112.800E+0	29.7232E-9
112.750E+0	-132.000E+0	24.7730E-9	11.1100E+3	112.750E+0	29.7841E-9
112.700E+0	-132.000E+0	24.8384E-9	11.4933E+3	112.700E+0	29.8612E-9
112.650E+0	-132.000E+0	24.8105E-9	11.3133E+3	112.650E+0	29.8318E-9
112.600E+0	-132.000E+0	24.8101E-9	11.2067E+3	112.600E+0	29.8325E-9
112.550E+0	-132.000E+0	24.8230E-9	10.8733E+3	112.550E+0	29.8470E-9
112.500E+0	-132.000E+0	24.8015E-9	10.1300E+3	112.500E+0	29.8206E-9
112.450E+0	-132.000E+0	24.6454E-9	10.2967E+3	112.450E+0	29.6273E-9
112.400E+0	-132.000E+0	24.7203E-9	10.6500E+3	112.400E+0	29.7247E-9
112.350E+0	-132.000E+0	24.6877E-9	10.2133E+3	112.350E+0	29.6847E-9
112.300E+0	-132.000E+0	24.6976E-9	11.1367E+3	112.300E+0	29.6955E-9
112.250E+0	-132.000E+0	24.8292E-9	10.8100E+3	112.250E+0	29.8511E-9
112.200E+0	-132.000E+0	24.7546E-9	10.2667E+3	112.200E+0	29.7644E-9
112.150E+0	-132.000E+0	24.7821E-9	8.96000E+3	112.150E+0	29.7965E-9
112.100E+0	-132.000E+0	24.8123E-9	9.35333E+3	112.100E+0	29.8357E-9
112.050E+0	-132.000E+0	24.8252E-9	10.5733E+3	112.050E+0	29.8514E-9
112.000E+0	-132.000E+0	24.7711E-9	8.11667E+3	112.000E+0	29.7847E-9
111.950E+0	-132.000E+0	24.8182E-9	10.8567E+3	111.950E+0	29.8436E-9
111.900E+0	-132.000E+0	24.8082E-9	8.73667E+3	111.900E+0	29.8306E-9
111.850E+0	-132.000E+0	24.7737E-9	9.30667E+3	111.850E+0	29.7899E-9
111.800E+0	-132.000E+0	24.6308E-9	8.65000E+3	111.800E+0	29.6142E-9
111.750E+0	-132.000E+0	24.6251E-9	9.18000E+3	111.750E+0	29.6070E-9
111.700E+0	-132.000E+0	24.7993E-9	9.42333E+3	111.700E+0	29.8162E-9
111.650E+0	-132.000E+0	24.6831E-9	8.87667E+3	111.650E+0	29.6780E-9
111.600E+0	-132.000E+0	24.6883E-9	9.43667E+3	111.600E+0	29.6827E-9
111.550E+0	-132.000E+0	24.6865E-9	9.32333E+3	111.550E+0	29.6774E-9
111.500E+0	-132.000E+0	24.8142E-9	9.09333E+3	111.500E+0	29.8357E-9
111.450E+0	-132.000E+0	24.7661E-9	8.14000E+3	111.450E+0	29.7755E-9
111.400E+0	-132.000E+0	24.6241E-9	8.47333E+3	111.400E+0	29.6118E-9
111.350E+0	-132.000E+0	24.7998E-9	8.57333E+3	111.350E+0	29.8185E-9
111.300E+0	-132.000E+0	24.6249E-9	8.50333E+3	111.300E+0	29.6102E-9
111.250E+0	-132.000E+0	24.6312E-9	8.10667E+3	111.250E+0	29.6178E-9
111.200E+0	-132.000E+0	24.7394E-9	8.17333E+3	111.200E+0	29.7476E-9
111.150E+0	-132.000E+0	24.6726E-9	8.67333E+3	111.150E+0	29.6654E-9
111.100E+0	-132.000E+0	24.6709E-9	7.62667E+3	111.100E+0	29.6637E-9
111.050E+0	-132.000E+0	24.7102E-9	8.83333E+3	111.050E+0	29.7132E-9
111.000E+0	-132.000E+0	24.7429E-9	7.68000E+3	111.000E+0	29.7559E-9
110.950E+0	-132.000E+0	24.7266E-9	8.50333E+3	110.950E+0	29.7320E-9
110.900E+0	-132.000E+0	24.6539E-9	8.39000E+3	110.900E+0	29.6425E-9
110.850E+0	-132.000E+0	24.6300E-9	7.99333E+3	110.850E+0	29.6144E-9
110.800E+0	-132.000E+0	24.8049E-9	8.06667E+3	110.800E+0	29.8285E-9
110.750E+0	-132.000E+0	24.8125E-9	7.94333E+3	110.750E+0	29.8341E-9
110.700E+0	-132.000E+0	24.5974E-9	7.64333E+3	110.700E+0	29.5823E-9
110.650E+0	-132.000E+0	24.8124E-9	6.76667E+3	110.650E+0	29.8319E-9
110.600E+0	-132.000E+0	24.8278E-9	7.29333E+3	110.600E+0	29.8554E-9
110.550E+0	-132.000E+0	24.8072E-9	7.71667E+3	110.550E+0	29.8308E-9
110.500E+0	-132.000E+0	24.8165E-9	7.94333E+3	110.500E+0	29.8430E-9
110.450E+0	-132.000E+0	24.6492E-9	7.92667E+3	110.450E+0	29.6368E-9
110.400E+0	-132.000E+0	24.7006E-9	7.97667E+3	110.400E+0	29.7046E-9
110.350E+0	-132.000E+0	24.7434E-9	7.31667E+3	110.350E+0	29.7566E-9
110.300E+0	-132.000E+0	24.6867E-9	6.57333E+3	110.300E+0	29.6826E-9
110.250E+0	-132.000E+0	24.6894E-9	7.63000E+3	110.250E+0	29.6827E-9
110.200E+0	-132.000E+0	24.6346E-9	8.05000E+3	110.200E+0	29.6226E-9
110.150E+0	-132.000E+0	24.8195E-9	7.67000E+3	110.150E+0	29.8425E-9
110.100E+0	-132.000E+0	24.8080E-9	7.64667E+3	110.100E+0	29.8291E-9
110.050E+0	-132.000E+0	24.7413E-9	7.59667E+3	110.050E+0	29.7480E-9
110.000E+0	-132.000E+0	24.7343E-9	6.89333E+3	110.000E+0	29.7375E-9
109.950E+0	-132.000E+0	24.7265E-9	7.64000E+3	109.950E+0	29.7320E-9
109.900E+0	-132.000E+0	24.7039E-9	7.54333E+3	109.900E+0	29.7042E-9
109.850E+0	-132.000E+0	24.6139E-9	7.50667E+3	109.850E+0	29.5973E-9
109.800E+0	-132.000E+0	24.6172E-9	7.28333E+3	109.800E+0	29.6002E-9
109.750E+0	-132.000E+0	24.7330E-9	7.61000E+3	109.750E+0	29.7375E-9
109.700E+0	-132.000E+0	24.6776E-9	7.15667E+3	109.700E+0	29.6709E-9
109.650E+0	-132.000E+0	24.8334E-9	7.14667E+3	109.650E+0	29.8580E-9
109.600E+0	-132.000E+0	24.6570E-9	6.92000E+3	109.600E+0	29.6473E-9
109.550E+0	-132.000E+0	24.8211E-9	7.27333E+3	109.550E+0	29.8488E-9
109.500E+0	-132.000E+0	24.6878E-9	6.68667E+3	109.500E+0	29.6842E-9
109.450E+0	-132.000E+0	24.7896E-9	7.10667E+3	109.450E+0	29.8088E-9
109.400E+0	-132.000E+0	24.6243E-9	7.36667E+3	109.400E+0	29.6084E-9
109.350E+0	-132.000E+0	24.7755E-9	6.50333E+3	109.350E+0	29.7907E-9
109.300E+0	-132.000E+0	24.7434E-9	6.69333E+3	109.300E+0	29.7551E-9
109.250E+0	-132.000E+0	24.8065E-9	7.59000E+3	109.250E+0	29.8284E-9
109.200E+0	-132.000E+0	24.6721E-9	7.28333E+3	109.200E+0	29.6675E-9
109.150E+0	-132.000E+0	24.7985E-9	7.05667E+3	109.150E+0	29.8192E-9
109.100E+0	-132.000E+0	24.7897E-9	6.90667E+3	109.100E+0	29.8072E-9
109.050E+0	-132.000E+0	24.7303E-9	6.25667E+3	109.050E+0	29.7372E-9
109.000E+0	-132.000E+0	24.7360E-9	6.46667E+3	109.000E+0	29.7418E-9
108.950E+0	-132.000E+0	24.7042E-9	6.77667E+3	108.950E+0	29.7050E-9
108.900E+0	-132.000E+0	24.6794E-9	6.75333E+3	108.900E+0	29.6769E-9
108.850E+0	-132.000E+0	24.7325E-9	6.54333E+3	108.850E+0	29.7388E-9
108.800E+0	-132.000E+0	24.7071E-9	7.19000E+3	108.800E+0	29.7062E-9
108.750E+0	-132.000E+0	24.8084E-9	7.00333E+3	108.750E+0	29.8322E-9
108.700E+0	-132.000E+0	24.6715E-9	6.58000E+3	108.700E+0	29.6679E-9
108.650E+0	-132.000E+0	24.6972E-9	7.44000E+3	108.650E+0	29.6905E-9
108.600E+0	-132.000E+0	24.6308E-9	6.22000E+3	108.600E+0	29.6190E-9
108.550E+0	-132.000E+0	24.6784E-9	5.92000E+3	108.550E+0	29.6729E-9
108.500E+0	-132.000E+0	24.7728E-9	6.56000E+3	108.500E+0	29.7857E-9
108.450E+0	-132.000E+0	24.8506E-9	6.93000E+3	108.450E+0	29.8787E-9
108.400E+0	-132.000E+0	24.7370E-9	6.75333E+3	108.400E+0	29.7435E-9
108.350E+0	-132.000E+0	24.8073E-9	6.77667E+3	108.350E+0	29.8314E-9
108.300E+0	-132.000E+0	24.8406E-9	5.74000E+3	108.300E+0	29.8663E-9
108.250E+0	-132.000E+0	24.7068E-9	6.68333E+3	108.250E+0	29.7011E-9
108.200E+0	-132.000E+0	24.7102E-9	6.50333E+3	108.200E+0	29.7115E-9
108.150E+0	-132.000E+0	24.7583E-9	7.12000E+3	108.150E+0	29.7673E-9
108.100E+0	-132.000E+0	24.6495E-9	6.63667E+3	108.100E+0	29.6373E-9
108.050E+0	-132.000E+0	24.6178E-9	6.72667E+3	108.050E+0	29.6014E-9
108.000E+0	-132.000E+0	24.7990E-9	6.64667E+3	108.000E+0	29.8169E-9
107.950E+0	-132.000E+0	24.7551E-9	6.12667E+3	107.950E+0	29.7637E-9
107.900E+0	-132.000E+0	24.6724E-9	6.68667E+3	107.900E+0	29.6658E-9
107.850E+0	-132.000E+0	24.6091E-9	6.94333E+3	107.850E+0	29.5918E-9
107.800E+0	-132.000E+0	24.6754E-9	6.34000E+3	107.800E+0	29.6682E-9
107.750E+0	-132.000E+0	24.6854E-9	6.54667E+3	107.750E+0	29.6798E-9
107.700E+0	-132.000E+0	24.6084E-9	5.83000E+3	107.700E+0	29.5890E-9
107.650E+0	-132.000E+0	24.7214E-9	7.17000E+3	107.650E+0	29.7260E-9
107.600E+0	-132.000E+0	24.7984E-9	6.19667E+3	107.600E+0	29.8143E-9
107.550E+0	-132.000E+0	24.5969E-9	6.77000E+3	107.550E+0	29.5746E-9
107.500E+0	-132.000E+0	24.8062E-9	7.00333E+3	107.500E+0	29.8277E-9
107.450E+0	-132.000E+0	24.7186E-9	7.43000E+3	107.450E+0	29.7208E-9
107.400E+0	-132.000E+0	24.8320E-9	7.57333E+3	107.400E+0	29.8568E-9
107.350E+0	-132.000E+0	24.6080E-9	7.17000E+3	107.350E+0	29.5929E-9
107.300E+0	-132.000E+0	24.8114E-9	6.94333E+3	107.300E+0	29.8379E-9
107.250E+0	-132.000E+0	24.6304E-9	6.87667E+3	107.250E+0	29.6151E-9
107.200E+0	-132.000E+0	24.6198E-9	6.54000E+3	107.200E+0	29.5975E-9
107.150E+0	-132.000E+0	24.6239E-9	7.88000E+3	107.150E+0	29.6056E-9
107.100E+0	-132.000E+0	24.7082E-9	7.11333E+3	107.100E+0	29.7080E-9
107.050E+0	-132.000E+0	24.7716E-9	6.42667E+3	107.050E+0	29.7823E-9
107.000E+0	-132.000E+0	24.8326E-9	7.21667E+3	107.000E+0	29.8633E-9
106.950E+0	-132.000E+0	24.8407E-9	6.64333E+3	106.950E+0	29.8636E-9
106.900E+0	-132.000E+0	24.8353E-9	6.90333E+3	106.900E+0	29.8605E-9
106.850E+0	-132.000E+0	24.8461E-9	6.27667E+3	106.850E+0	29.8732E-9
106.800E+0	-132.000E+0	24.8249E-9	6.52000E+3	106.800E+0	29.8496E-9
106.750E+0	-132.000E+0	24.7154E-9	8.03000E+3	106.750E+0	29.7188E-9
106.700E+0	-132.000E+0	24.6383E-9	7.73667E+3	106.700E+0	29.6245E-9
106.650E+0	-132.000E+0	24.7929E-9	7.26667E+3	106.650E+0	29.8115E-9
106.600E+0	-132.000E+0	24.6821E-9	7.63333E+3	106.600E+0	29.6771E-9
106.550E+0	-132.000E+0	24.7880E-9	7.57333E+3	106.550E+0	29.8005E-9
106.500E+0	-132.000E+0	24.6394E-9	7.21667E+3	106.500E+0	29.6238E-9
106.450E+0	-132.000E+0	24.8228E-9	7.49000E+3	106.450E+0	29.8454E-9
106.400E+0	-132.000E+0	24.6387E-9	6.70000E+3	106.400E+0	29.6211E-9
106.350E+0	-132.000E+0	24.6875E-9	6.80000E+3	106.350E+0	29.6829E-9
106.300E+0	-132.000E+0	24.7429E-9	7.75333E+3	106.300E+0	29.7498E-9
106.250E+0	-132.000E+0	24.7558E-9	6.98667E+3	106.250E+0	29.7654E-9
106.200E+0	-132.000E+0	24.7605E-9	7.91000E+3	106.200E+0	29.7702E-9
106.150E+0	-132.000E+0	24.7542E-9	8.69000E+3	106.150E+0	29.7625E-9
106.100E+0	-132.000E+0	24.7692E-9	8.21333E+3	106.100E+0	29.7794E-9
106.050E+0	-132.000E+0	24.7519E-9	7.70333E+3	106.050E+0	29.7617E-9
106.000E+0	-132.000E+0	24.7733E-9	7.82333E+3	106.000E+0	29.7845E-9
105.950E+0	-132.000E+0	24.7365E-9	7.74000E+3	105.950E+0	29.7445E-9
105.900E+0	-132.000E+0	24.7122E-9	6.93000E+3	105.900E+0	29.7073E-9
105.850E+0	-132.000E+0	24.6934E-9	7.82333E+3	105.850E+0	29.6886E-9
105.800E+0	-132.000E+0	24.7163E-9	7.65667E+3	105.800E+0	29.7175E-9
105.750E+0	-132.000E+0	24.7265E-9	7.46000E+3	105.750E+0	29.7270E-9
105.700E+0	-132.000E+0	24.7816E-9	7.20000E+3	105.700E+0	29.7972E-9
105.650E+0	-132.000E+0	24.7302E-9	7.22000E+3	105.650E+0	29.7377E-9
105.600E+0	-132.000E+0	24.7113E-9	7.40667E+3	105.600E+0	29.7121E-9
105.550E+0	-132.000E+0	24.7048E-9	7.22000E+3	105.550E+0	29.7058E-9
105.500E+0	-132.000E+0	24.8090E-9	7.98333E+3	105.500E+0	29.8269E-9
105.450E+0	-132.000E+0	24.7761E-9	7.61333E+3	105.450E+0	29.7864E-9
105.400E+0	-132.000E+0	24.7842E-9	7.83333E+3	105.400E+0	29.7978E-9
105.350E+0	-132.000E+0	24.7921E-9	7.72000E+3	105.350E+0	29.8072E-9
105.300E+0	-132.000E+0	24.6783E-9	8.07667E+3	105.300E+0	29.6794E-9
105.250E+0	-132.000E+0	24.7058E-9	9.01000E+3	105.250E+0	29.7055E-9
105.200E+0	-132.000E+0	24.6832E-9	8.83000E+3	105.200E+0	29.6762E-9
105.150E+0	-132.000E+0	24.6875E-9	7.88667E+3	105.150E+0	29.6854E-9
105.100E+0	-132.000E+0	24.6867E-9	8.44667E+3	105.100E+0	29.6878E-9
105.050E+0	-132.000E+0	24.6879E-9	8.20000E+3	105.050E+0	29.6864E-9
105.000E+0	-132.000E+0	24.6888E-9	8.74000E+3	105.000E+0	29.6835E-9
104.950E+0	-132.000E+0	24.6794E-9	8.28333E+3	104.950E+0	29.6757E-9
104.900E+0	-132.000E+0	24.6594E-9	9.10333E+3	104.900E+0	29.6544E-9
104.850E+0	-132.000E+0	24.5863E-9	9.42000E+3	104.850E+0	29.5642E-9
104.800E+0	-132.000E+0	24.6401E-9	8.96667E+3	104.800E+0	29.6289E-9
104.750E+0	-132.000E+0	24.6582E-9	8.63667E+3	104.750E+0	29.6512E-9
104.700E+0	-132.000E+0	24.6432E-9	8.64667E+3	104.700E+0	29.6264E-9
104.650E+0	-132.000E+0	24.6368E-9	9.04000E+3	104.650E+0	29.6239E-9
104.600E+0	-132.000E+0	24.6624E-9	9.37667E+3	104.600E+0	29.6528E-9
104.550E+0	-132.000E+0	24.7889E-9	8.14000E+3	104.550E+0	29.8093E-9
104.500E+0	-132.000E+0	24.6389E-9	8.78667E+3	104.500E+0	29.6285E-9
104.450E+0	-132.000E+0	24.6632E-9	9.74667E+3	104.450E+0	29.6578E-9
104.400E+0	-132.000E+0	24.6553E-9	8.91333E+3	104.400E+0	29.6477E-9
104.350E+0	-132.000E+0	24.5978E-9	8.33000E+3	104.350E+0	29.5797E-9
104.300E+0	-132.000E+0	24.5971E-9	9.01667E+3	104.300E+0	29.5758E-9
104.250E+0	-132.000E+0	24.5729E-9	8.73667E+3	104.250E+0	29.5495E-9
104.200E+0	-132.000E+0	24.5755E-9	10.6733E+3	104.200E+0	29.5519E-9
104.150E+0	-132.000E+0	24.6420E-9	9.89000E+3	104.150E+0	29.6302E-9
104.100E+0	-132.000E+0	24.6199E-9	9.72000E+3	104.100E+0	29.6034E-9
104.050E+0	-132.000E+0	24.6814E-9	9.24333E+3	104.050E+0	29.6763E-9
104.000E+0	-132.000E+0	24.6011E-9	10.0800E+3	104.000E+0	29.5785E-9
103.950E+0	-132.000E+0	24.6384E-9	9.07333E+3	103.950E+0	29.6218E-9
103.900E+0	-132.000E+0	24.6362E-9	9.67667E+3	103.900E+0	29.6204E-9
103.850E+0	-132.000E+0	24.6131E-9	9.70667E+3	103.850E+0	29.5960E-9
103.800E+0	-132.000E+0	24.6321E-9	9.43333E+3	103.800E+0	29.6168E-9
103.750E+0	-132.000E+0	24.7863E-9	10.2833E+3	103.750E+0	29.8047E-9
103.700E+0	-132.000E+0	24.7803E-9	9.87000E+3	103.700E+0	29.7960E-9
103.650E+0	-132.000E+0	24.7794E-9	11.0867E+3	103.650E+0	29.7960E-9
103.600E+0	-132.000E+0	24.7901E-9	9.96667E+3	103.600E+0	29.8047E-9
103.550E+0	-132.000E+0	24.7732E-9	10.9967E+3	103.550E+0	29.7863E-9
103.500E+0	-132.000E+0	24.7381E-9	9.25333E+3	103.500E+0	29.7420E-9
103.450E+0	-132.000E+0	24.8699E-9	10.5667E+3	103.450E+0	29.9029E-9
103.400E+0	-132.000E+0	24.8828E-9	10.8467E+3	103.400E+0	29.9169E-9
103.350E+0	-132.000E+0	24.7848E-9	10.3467E+3	103.350E+0	29.8016E-9
103.300E+0	-132.000E+0	24.7785E-9	11.0000E+3	103.300E+0	29.7940E-9
103.250E+0	-132.000E+0	24.7774E-9	10.6033E+3	103.250E+0	29.7918E-9
103.200E+0	-132.000E+0	24.7779E-9	10.8000E+3	103.200E+0	29.7943E-9
103.150E+0	-132.000E+0	24.8493E-9	11.2433E+3	103.150E+0	29.8808E-9
103.100E+0	-132.000E+0	24.7725E-9	12.1400E+3	103.100E+0	29.7881E-9
103.050E+0	-132.000E+0	24.8228E-9	11.1333E+3	103.050E+0	29.8460E-9
103.000E+0	-132.000E+0	24.7138E-9	10.9633E+3	103.000E+0	29.7112E-9
102.950E+0	-132.000E+0	24.8376E-9	11.6267E+3	102.950E+0	29.8659E-9
102.900E+0	-132.000E+0	24.8066E-9	10.7767E+3	102.900E+0	29.8281E-9
102.850E+0	-132.000E+0	24.8757E-9	10.9233E+3	102.850E+0	29.9076E-9
102.800E+0	-132.000E+0	24.7168E-9	11.5633E+3	102.800E+0	29.7182E-9
102.750E+0	-132.000E+0	24.6992E-9	11.7167E+3	102.750E+0	29.6984E-9
102.700E+0	-132.000E+0	24.7111E-9	11.5900E+3	102.700E+0	29.7144E-9
102.650E+0	-132.000E+0	24.7012E-9	11.8700E+3	102.650E+0	29.7049E-9
102.600E+0	-132.000E+0	24.7022E-9	12.2533E+3	102.600E+0	29.6997E-9
102.550E+0	-132.000E+0	24.7656E-9	12.3933E+3	102.550E+0	29.7790E-9
102.500E+0	-132.000E+0	24.7334E-9	12.7000E+3	102.500E+0	29.7360E-9
102.450E+0	-132.000E+0	24.7543E-9	13.4467E+3	102.450E+0	29.7652E-9
102.400E+0	-132.000E+0	24.8468E-9	13.1600E+3	102.400E+0	29.8724E-9
102.350E+0	-132.000E+0	24.8437E-9	11.6067E+3	102.350E+0	29.8706E-9
102.300E+0	-132.000E+0	24.7418E-9	13.5233E+3	102.300E+0	29.7500E-9
102.250E+0	-132.000E+0	24.7508E-9	12.2633E+3	102.250E+0	29.7618E-9
102.200E+0	-132.000E+0	24.7164E-9	13.1200E+3	102.200E+0	29.7187E-9
102.150E+0	-132.000E+0	24.6728E-9	11.7400E+3	102.150E+0	29.6651E-9
102.100E+0	-132.000E+0	24.7199E-9	12.9767E+3	102.100E+0	29.7255E-9
102.050E+0	-132.000E+0	24.7099E-9	11.9667E+3	102.050E+0	29.7148E-9
102.000E+0	-132.000E+0	24.7077E-9	14.0000E+3	102.000E+0	29.7070E-9
101.950E+0	-132.000E+0	24.7433E-9	14.3767E+3	101.950E+0	29.7516E-9
101.900E+0	-132.000E+0	24.7696E-9	14.3533E+3	101.900E+0	29.7833E-9
101.850E+0	-132.000E+0	24.7686E-9	13.6733E+3	101.850E+0	29.7826E-9
101.800E+0	-132.000E+0	24.7903E-9	12.5567E+3	101.800E+0	29.8053E-9
101.750E+0	-132.000E+0	24.7827E-9	13.4700E+3	101.750E+0	29.7992E-9
101.700E+0	-132.000E+0	24.8900E-9	13.2000E+3	101.700E+0	29.9208E-9
101.650E+0	-132.000E+0	24.8566E-9	14.0367E+3	101.650E+0	29.8847E-9
101.600E+0	-132.000E+0	24.7645E-9	14.6267E+3	101.600E+0	29.7743E-9
101.550E+0	-132.000E+0	24.7866E-9	14.6333E+3	101.550E+0	29.8021E-9
101.500E+0	-132.000E+0	24.8583E-9	13.3933E+3	101.500E+0	29.8871E-9
101.450E+0	-132.000E+0	24.8576E-9	14.4233E+3	101.450E+0	29.8871E-9
101.400E+0	-132.000E+0	24.8661E-9	15.7533E+3	101.400E+0	29.9017E-9
101.350E+0	-132.000E+0	24.8577E-9	15.6367E+3	101.350E+0	29.8860E-9
101.300E+0	-132.000E+0	24.8709E-9	13.6733E+3	101.300E+0	29.9054E-9
101.250E+0	-132.000E+0	24.8656E-9	14.6667E+3	101.250E+0	29.8986E-9
101.200E+0	-132.000E+0	24.7984E-9	16.7067E+3	101.200E+0	29.8147E-9
101.150E+0	-132.000E+0	24.7835E-9	15.8967E+3	101.150E+0	29.7945E-9
101.100E+0	-132.000E+0	24.8191E-9	15.7967E+3	101.100E+0	29.8435E-9
101.050E+0	-132.000E+0	24.8552E-9	16.0267E+3	101.050E+0	29.8809E-9
101.000E+0	-132.000E+0	24.8657E-9	16.2600E+3	101.000E+0	29.9017E-9
100.950E+0	-132.000E+0	24.8370E-9	16.2233E+3	100.950E+0	29.8608E-9
100.900E+0	-132.000E+0	24.8755E-9	15.2867E+3	100.900E+0	29.9097E-9
100.850E+0	-132.000E+0	24.8929E-9	16.2100E+3	100.850E+0	29.9328E-9
100.800E+0	-132.000E+0	24.7962E-9	15.4367E+3	100.800E+0	29.8130E-9
100.750E+0	-132.000E+0	24.7860E-9	16.5833E+3	100.750E+0	29.7997E-9
100.700E+0	-132.000E+0	24.7635E-9	15.7000E+3	100.700E+0	29.7719E-9
100.650E+0	-132.000E+0	24.7603E-9	16.6733E+3	100.650E+0	29.7689E-9
100.600E+0	-132.000E+0	24.7479E-9	17.4433E+3	100.600E+0	29.7530E-9
100.550E+0	-132.000E+0	24.7354E-9	15.8433E+3	100.550E+0	29.7439E-9
100.500E+0	-132.000E+0	24.7377E-9	16.1633E+3	100.500E+0	29.7437E-9
100.450E+0	-132.000E+0	24.7344E-9	17.8167E+3	100.450E+0	29.7481E-9
100.400E+0	-132.000E+0	24.7539E-9	17.0167E+3	100.400E+0	29.7662E-9
100.350E+0	-132.000E+0	24.7756E-9	17.3567E+3	100.350E+0	29.7922E-9
100.300E+0	-132.000E+0	24.7420E-9	17.0500E+3	100.300E+0	29.7514E-9
100.250E+0	-132.000E+0	24.6685E-9	16.8100E+3	100.250E+0	29.6578E-9
100.200E+0	-132.000E+0	24.7825E-9	17.9200E+3	100.200E+0	29.7958E-9
100.150E+0	-132.000E+0	24.7805E-9	17.9933E+3	100.150E+0	29.7985E-9
100.100E+0	-132.000E+0	24.7809E-9	15.9967E+3	100.100E+0	29.7942E-9
100.050E+0	-132.000E+0	24.8003E-9	17.9800E+3	100.050E+0	29.8142E-9
100.000E+0	-132.000E+0	24.7632E-9	17.7233E+3	100.000E+0	29.7729E-9
99.9500E+0	-132.000E+0	24.7925E-9	17.9767E+3	99.9500E+0	29.8127E-9
99.9000E+0	-132.000E+0	24.7908E-9	18.3633E+3	99.9000E+0	29.8048E-9
99.8500E+0	-132.000E+0	24.7797E-9	17.8100E+3	99.8500E+0	29.7969E-9
99.8000E+0	-132.000E+0	24.7556E-9	16.5967E+3	99.8000E+0	29.7650E-9
99.7500E+0	-132.000E+0	24.7584E-9	19.6200E+3	99.7500E+0	29.7668E-9
99.7000E+0	-132.000E+0	24.7990E-9	18.6867E+3	99.7000E+0	29.8174E-9
99.6500E+0	-132.000E+0	24.6667E-9	18.7467E+3	99.6500E+0	29.6615E-9
99.6000E+0	-132.000E+0	24.7322E-9	18.3600E+3	99.6000E+0	29.7374E-9
99.5500E+0	-132.000E+0	24.7339E-9	19.3033E+3	99.5500E+0	29.7321E-9
99.5000E+0	-132.000E+0	24.7344E-9	19.1433E+3	99.5000E+0	29.7382E-9
99.4500E+0	-132.000E+0	24.7374E-9	17.7933E+3	99.4500E+0	29.7398E-9
99.4000E+0	-132.000E+0	24.7032E-9	19.2900E+3	99.4000E+0	29.7048E-9
99.3500E+0	-132.000E+0	24.7074E-9	19.0733E+3	99.3500E+0	29.7128E-9
99.3000E+0	-132.000E+0	24.6923E-9	18.3567E+3	99.3000E+0	29.6933E-9
99.2500E+0	-132.000E+0	24.7227E-9	18.8933E+3	99.2500E+0	29.7316E-9
99.2000E+0	-132.000E+0	24.8634E-9	21.6567E+3	99.2000E+0	29.8936E-9
99.1500E+0	-132.000E+0	24.8317E-9	19.8933E+3	99.1500E+0	29.8561E-9
99.1000E+0	-132.000E+0	24.7346E-9	19.2867E+3	99.1000E+0	29.7390E-9
99.0500E+0	-132.000E+0	24.8733E-9	21.7100E+3	99.0500E+0	29.9121E-9
99.0000E+0	-132.000E+0	24.7115E-9	19.1433E+3	99.0000E+0	29.7167E-9
98.9500E+0	-132.000E+0	24.7256E-9	19.2433E+3	98.9500E+0	29.7340E-9
98.9000E+0	-132.000E+0	24.7364E-9	19.5300E+3	98.9000E+0	29.7461E-9
